ASK RESULTS,,,,,,,
331,TN: 271 Ask: Verb:visit,TN: 261 Ask: Verb:visit,FP: 23 Ask:PERFORM Verb:visit,FP: 11 Ask:PERFORM Verb:visit,FP: 11 Ask:PERFORM Verb:visit,FP: 11 Ask:PERFORM Verb:visit,FP: 11 Ask:PERFORM Verb:visit
332,TN: 272 Ask: Verb:according,TN: 262 Ask: Verb:according,TN: 253 Ask: Verb:according,TN: 265 Ask: Verb:according,TN: 265 Ask: Verb:according,TN: 265 Ask: Verb:according,TN: 265 Ask: Verb:according
333,TN: 273 Ask: Verb:indicated,TN: 263 Ask: Verb:indicated,TN: 254 Ask: Verb:indicated,TN: 266 Ask: Verb:indicated,TN: 266 Ask: Verb:indicated,TN: 266 Ask: Verb:indicated,TN: 266 Ask: Verb:indicated
334,FN: 54 Ask: Verb:apply,FN: 44 Ask: Verb:apply,FN: 29 Ask: Verb:apply,FN: 34 Ask: Verb:apply,FN: 33 Ask: Verb:apply,FN: 33 Ask: Verb:apply,FN: 33 Ask: Verb:apply
335,TN: 274 Ask: Verb:enable,TN: 264 Ask: Verb:enable,TN: 255 Ask: Verb:enable,TN: 267 Ask: Verb:enable,TN: 267 Ask: Verb:enable,TN: 267 Ask: Verb:enable,TN: 267 Ask: Verb:enable
336,TN: 275 Ask: Verb:arranged,TN: 265 Ask: Verb:arranged,TN: 256 Ask: Verb:arranged,TN: 268 Ask: Verb:arranged,TN: 268 Ask: Verb:arranged,TN: 268 Ask: Verb:arranged,TN: 268 Ask: Verb:arranged
337,FN: 55 Ask: Verb:indicating,FN: 45 Ask: Verb:indicating,FN: 30 Ask: Verb:indicating,FN: 35 Ask: Verb:indicating,FN: 34 Ask: Verb:indicating,FN: 34 Ask: Verb:indicating,FN: 34 Ask: Verb:indicating
338,TN: 276 Ask: Verb:be,TN: 266 Ask: Verb:be,TN: 257 Ask: Verb:be,TN: 269 Ask: Verb:be,TN: 269 Ask: Verb:be,TN: 269 Ask: Verb:be,TN: 269 Ask: Verb:be
339,FP: 5 Ask:GIVE Verb:remitted,FP: 20 Ask:GIVE Verb:remitted,FP: 24 Ask:GIVE Verb:remitted,TN: 270 Ask: Verb:remitted,TN: 270 Ask: Verb:remitted,TN: 270 Ask: Verb:remitted,TN: 270 Ask: Verb:remitted
340,TN: 277 Ask: Verb:send,FP: 21 Ask:GIVE Verb:send,FP: 25 Ask:PERFORM Verb:send,FP: 12 Ask:PERFORM Verb:send,FP: 12 Ask:PERFORM Verb:send,FP: 12 Ask:PERFORM Verb:send,FP: 12 Ask:PERFORM Verb:send
341,TN: 278 Ask: Verb:email,TN: 267 Ask: Verb:email,TN: 258 Ask: Verb:email,TN: 271 Ask: Verb:email,TN: 271 Ask: Verb:email,TN: 271 Ask: Verb:email,TN: 271 Ask: Verb:email
342,TN: 279 Ask: Verb:bring,FP: 22 Ask:PERFORM Verb:bring,FP: 26 Ask:PERFORM Verb:bring,FP: 13 Ask:PERFORM Verb:bring,FP: 13 Ask:PERFORM Verb:bring,FP: 13 Ask:PERFORM Verb:bring,FP: 13 Ask:PERFORM Verb:bring
343,TN: 280 Ask: Verb:is,TN: 268 Ask: Verb:is,TN: 259 Ask: Verb:is,TN: 272 Ask: Verb:is,TN: 272 Ask: Verb:is,TN: 272 Ask: Verb:is,TN: 272 Ask: Verb:is
344,TN: 281 Ask: Verb:entertain,TN: 269 Ask: Verb:entertain,TN: 260 Ask: Verb:entertain,TN: 273 Ask: Verb:entertain,TN: 273 Ask: Verb:entertain,TN: 273 Ask: Verb:entertain,TN: 273 Ask: Verb:entertain
345,TN: 282 Ask: Verb:required,TN: 270 Ask: Verb:required,TN: 261 Ask: Verb:required,TN: 274 Ask: Verb:required,TN: 274 Ask: Verb:required,TN: 274 Ask: Verb:required,TN: 274 Ask: Verb:required
346,TN: 283 Ask: Verb:have,TN: 271 Ask: Verb:have,TN: 262 Ask: Verb:have,TN: 275 Ask: Verb:have,TN: 275 Ask: Verb:have,TN: 275 Ask: Verb:have,TN: 275 Ask: Verb:have
347,TN: 284 Ask: Verb:been,TN: 272 Ask: Verb:been,TN: 263 Ask: Verb:been,TN: 276 Ask: Verb:been,TN: 276 Ask: Verb:been,TN: 276 Ask: Verb:been,TN: 276 Ask: Verb:been
348,TN: 285 Ask: Verb:made,TN: 273 Ask: Verb:made,TN: 264 Ask: Verb:made,TN: 277 Ask: Verb:made,TN: 277 Ask: Verb:made,TN: 277 Ask: Verb:made,TN: 277 Ask: Verb:made
349,TN: 286 Ask: Verb:entertain,TN: 274 Ask: Verb:entertain,TN: 265 Ask: Verb:entertain,TN: 278 Ask: Verb:entertain,TN: 278 Ask: Verb:entertain,TN: 278 Ask: Verb:entertain,TN: 278 Ask: Verb:entertain
350,TN: 287 Ask: Verb:fail,TN: 275 Ask: Verb:fail,TN: 266 Ask: Verb:fail,TN: 279 Ask: Verb:fail,TN: 279 Ask: Verb:fail,TN: 279 Ask: Verb:fail,TN: 279 Ask: Verb:fail
351,TN: 288 Ask: Verb:bring,FP: 23 Ask:PERFORM Verb:bring,FP: 27 Ask:PERFORM Verb:bring,FP: 14 Ask:PERFORM Verb:bring,FP: 14 Ask:PERFORM Verb:bring,FP: 14 Ask:PERFORM Verb:bring,FP: 14 Ask:PERFORM Verb:bring
352,TN: 289 Ask: Verb:is,TN: 276 Ask: Verb:is,TN: 267 Ask: Verb:is,TN: 280 Ask: Verb:is,TN: 280 Ask: Verb:is,TN: 280 Ask: Verb:is,TN: 280 Ask: Verb:is
353,TN: 290 Ask: Verb:required,TN: 277 Ask: Verb:required,TN: 268 Ask: Verb:required,TN: 281 Ask: Verb:required,TN: 281 Ask: Verb:required,TN: 281 Ask: Verb:required,TN: 281 Ask: Verb:required
354,TN: 291 Ask: Verb:have,TN: 278 Ask: Verb:have,TN: 269 Ask: Verb:have,TN: 282 Ask: Verb:have,TN: 282 Ask: Verb:have,TN: 282 Ask: Verb:have,TN: 282 Ask: Verb:have
355,TN: 292 Ask: Verb:been,TN: 279 Ask: Verb:been,TN: 270 Ask: Verb:been,TN: 283 Ask: Verb:been,TN: 283 Ask: Verb:been,TN: 283 Ask: Verb:been,TN: 283 Ask: Verb:been
356,TN: 293 Ask: Verb:made,TN: 280 Ask: Verb:made,TN: 271 Ask: Verb:made,TN: 284 Ask: Verb:made,TN: 284 Ask: Verb:made,TN: 284 Ask: Verb:made,TN: 284 Ask: Verb:made
357,TN: 294 Ask: Verb:please,TN: 281 Ask: Verb:please,TN: 272 Ask: Verb:please,TN: 285 Ask: Verb:please,TN: 285 Ask: Verb:please,TN: 285 Ask: Verb:please,TN: 285 Ask: Verb:please
358,TN: 295 Ask: Verb:treat,TN: 282 Ask: Verb:treat,TN: 273 Ask: Verb:treat,TN: 286 Ask: Verb:treat,TN: 286 Ask: Verb:treat,TN: 286 Ask: Verb:treat,TN: 286 Ask: Verb:treat
359,FN: 56 Ask: Verb:contact,FN: 46 Ask: Verb:contact,TP: 29 Ask:PERFORM Verb:contact,TP: 24 Ask:PERFORM Verb:contact,TP: 25 Ask:PERFORM Verb:contact,TP: 25 Ask:PERFORM Verb:contact,TP: 25 Ask:PERFORM Verb:contact
360,TN: 296 Ask: Verb:receive,TN: 283 Ask: Verb:receive,FP: 28 Ask:PERFORM Verb:receive,FP: 15 Ask:PERFORM Verb:receive,FP: 15 Ask:PERFORM Verb:receive,FP: 15 Ask:PERFORM Verb:receive,FP: 15 Ask:PERFORM Verb:receive
361,TN: 297 Ask: Verb:sure,TN: 284 Ask: Verb:sure,TN: 274 Ask: Verb:sure,TN: 287 Ask: Verb:sure,TN: 287 Ask: Verb:sure,TN: 287 Ask: Verb:sure,TN: 287 Ask: Verb:sure
362,FN: 57 Ask: Verb:receive,FN: 47 Ask: Verb:receive,TP: 30 Ask:PERFORM Verb:receive,TP: 25 Ask:PERFORM Verb:receive,TP: 26 Ask:PERFORM Verb:receive,TP: 26 Ask:PERFORM Verb:receive,TP: 26 Ask:PERFORM Verb:receive
363,FN: 58 Ask: Verb:keep,FN: 48 Ask: Verb:keep,FN: 31 Ask: Verb:keep,FN: 36 Ask: Verb:keep,FN: 35 Ask: Verb:keep,FN: 35 Ask: Verb:keep,FN: 35 Ask: Verb:keep
364,FP: 6 Ask:GIVE Verb:provide,FP: 24 Ask:GIVE Verb:provide,TP: 31 Ask:PERFORM Verb:provide,TP: 26 Ask:PERFORM Verb:provide,TP: 27 Ask:PERFORM Verb:provide,TP: 27 Ask:PERFORM Verb:provide,TP: 27 Ask:PERFORM Verb:provide
365,TN: 298 Ask: Verb:disclose,TN: 285 Ask: Verb:disclose,TN: 275 Ask: Verb:disclose,TN: 288 Ask: Verb:disclose,TN: 288 Ask: Verb:disclose,TN: 288 Ask: Verb:disclose,TN: 288 Ask: Verb:disclose
366,TN: 299 Ask: Verb:is,TN: 286 Ask: Verb:is,TN: 276 Ask: Verb:is,TN: 289 Ask: Verb:is,TN: 289 Ask: Verb:is,TN: 289 Ask: Verb:is,TN: 289 Ask: Verb:is
367,TN: 300 Ask: Verb:hear,TN: 287 Ask: Verb:hear,TN: 277 Ask: Verb:hear,TN: 290 Ask: Verb:hear,TN: 290 Ask: Verb:hear,TN: 290 Ask: Verb:hear,TN: 290 Ask: Verb:hear
368,TN: 301 Ask: Verb:am,TN: 288 Ask: Verb:am,TN: 278 Ask: Verb:am,TN: 291 Ask: Verb:am,TN: 291 Ask: Verb:am,TN: 291 Ask: Verb:am,TN: 291 Ask: Verb:am
369,FN: 59 Ask: Verb:reply,FN: 49 Ask: Verb:reply,TP: 32 Ask:PERFORM Verb:reply,TP: 27 Ask:PERFORM Verb:reply,TP: 28 Ask:PERFORM Verb:reply,TP: 28 Ask:PERFORM Verb:reply,TP: 28 Ask:PERFORM Verb:reply
370,TN: 302 Ask: Verb:name,TN: 289 Ask: Verb:name,TN: 279 Ask: Verb:name,TN: 292 Ask: Verb:name,TN: 292 Ask: Verb:name,TN: 292 Ask: Verb:name,TN: 292 Ask: Verb:name
371,TN: 303 Ask: Verb:address,TN: 290 Ask: Verb:address,TN: 280 Ask: Verb:address,TN: 293 Ask: Verb:address,TN: 293 Ask: Verb:address,TN: 293 Ask: Verb:address,TN: 293 Ask: Verb:address
372,TN: 304 Ask: Verb:country,TN: 291 Ask: Verb:country,TN: 281 Ask: Verb:country,TN: 294 Ask: Verb:country,TN: 294 Ask: Verb:country,TN: 294 Ask: Verb:country,TN: 294 Ask: Verb:country
373,TN: 305 Ask: Verb:city,TN: 292 Ask: Verb:city,TN: 282 Ask: Verb:city,TN: 295 Ask: Verb:city,TN: 295 Ask: Verb:city,TN: 295 Ask: Verb:city,TN: 295 Ask: Verb:city
374,TN: 306 Ask: Verb:telephone,TN: 293 Ask: Verb:telephone,TN: 283 Ask: Verb:telephone,TN: 296 Ask: Verb:telephone,TN: 296 Ask: Verb:telephone,TN: 296 Ask: Verb:telephone,TN: 296 Ask: Verb:telephone
375,TN: 307 Ask: Verb:occupation,TN: 294 Ask: Verb:occupation,TN: 284 Ask: Verb:occupation,TN: 297 Ask: Verb:occupation,TN: 297 Ask: Verb:occupation,TN: 297 Ask: Verb:occupation,TN: 297 Ask: Verb:occupation
376,TN: 308 Ask: Verb:age,TN: 295 Ask: Verb:age,TN: 285 Ask: Verb:age,TN: 298 Ask: Verb:age,TN: 298 Ask: Verb:age,TN: 298 Ask: Verb:age,TN: 298 Ask: Verb:age
377,TN: 309 Ask: Verb:sex,TN: 296 Ask: Verb:sex,TN: 286 Ask: Verb:sex,TN: 299 Ask: Verb:sex,TN: 299 Ask: Verb:sex,TN: 299 Ask: Verb:sex,TN: 299 Ask: Verb:sex
378,FN: 60 Ask: Verb:expect,FN: 50 Ask: Verb:expect,FN: 32 Ask: Verb:expect,FN: 37 Ask: Verb:expect,FN: 36 Ask: Verb:expect,FN: 36 Ask: Verb:expect,FN: 36 Ask: Verb:expect
379,TN: 310 Ask: Verb:is,TN: 297 Ask: Verb:is,TN: 287 Ask: Verb:is,TN: 300 Ask: Verb:is,TN: 300 Ask: Verb:is,TN: 300 Ask: Verb:is,TN: 300 Ask: Verb:is
380,TN: 311 Ask: Verb:yours,TN: 298 Ask: Verb:yours,TN: 288 Ask: Verb:yours,TN: 301 Ask: Verb:yours,TN: 301 Ask: Verb:yours,TN: 301 Ask: Verb:yours,TN: 301 Ask: Verb:yours
381,TN: 312 Ask: Verb:vqex7,TN: 299 Ask: Verb:vqex7,TN: 289 Ask: Verb:vqex7,TN: 302 Ask: Verb:vqex7,TN: 302 Ask: Verb:vqex7,TN: 302 Ask: Verb:vqex7,TN: 302 Ask: Verb:vqex7
382,TN: 313 Ask: Verb:have,TN: 300 Ask: Verb:have,TN: 290 Ask: Verb:have,TN: 303 Ask: Verb:have,TN: 303 Ask: Verb:have,TN: 303 Ask: Verb:have,TN: 303 Ask: Verb:have
383,TN: 314 Ask: Verb:vqex7,TN: 301 Ask: Verb:vqex7,TN: 291 Ask: Verb:vqex7,TN: 304 Ask: Verb:vqex7,TN: 304 Ask: Verb:vqex7,TN: 304 Ask: Verb:vqex7,TN: 304 Ask: Verb:vqex7
384,TN: 315 Ask: Verb:businessmen,TN: 302 Ask: Verb:businessmen,TN: 292 Ask: Verb:businessmen,TN: 305 Ask: Verb:businessmen,TN: 305 Ask: Verb:businessmen,TN: 305 Ask: Verb:businessmen,TN: 305 Ask: Verb:businessmen
385,TN: 316 Ask: Verb:vqex7,TN: 303 Ask: Verb:vqex7,TN: 293 Ask: Verb:vqex7,TN: 306 Ask: Verb:vqex7,TN: 306 Ask: Verb:vqex7,TN: 306 Ask: Verb:vqex7,TN: 306 Ask: Verb:vqex7
386,FN: 61 Ask: Verb:contacts,FN: 51 Ask: Verb:contacts,FN: 33 Ask: Verb:contacts,FN: 38 Ask: Verb:contacts,FN: 37 Ask: Verb:contacts,FN: 37 Ask: Verb:contacts,FN: 37 Ask: Verb:contacts
387,TN: 317 Ask: Verb:vqex7,TN: 304 Ask: Verb:vqex7,TN: 294 Ask: Verb:vqex7,TN: 307 Ask: Verb:vqex7,TN: 307 Ask: Verb:vqex7,TN: 307 Ask: Verb:vqex7,TN: 307 Ask: Verb:vqex7
388,FN: 62 Ask: Verb:send,FP: 25 Ask:GIVE Verb:send,TP: 33 Ask:PERFORM Verb:send,TP: 28 Ask:PERFORM Verb:send,TP: 29 Ask:PERFORM Verb:send,TP: 29 Ask:PERFORM Verb:send,TP: 29 Ask:PERFORM Verb:send
389,TN: 318 Ask: Verb:colleague,TN: 305 Ask: Verb:colleague,TN: 295 Ask: Verb:colleague,TN: 308 Ask: Verb:colleague,TN: 308 Ask: Verb:colleague,TN: 308 Ask: Verb:colleague,TN: 308 Ask: Verb:colleague
390,TN: 319 Ask: Verb:conducting,TN: 306 Ask: Verb:conducting,TN: 296 Ask: Verb:conducting,TN: 309 Ask: Verb:conducting,TN: 309 Ask: Verb:conducting,TN: 309 Ask: Verb:conducting,TN: 309 Ask: Verb:conducting
391,TN: 320 Ask: Verb:is,TN: 307 Ask: Verb:is,TN: 297 Ask: Verb:is,TN: 310 Ask: Verb:is,TN: 310 Ask: Verb:is,TN: 310 Ask: Verb:is,TN: 310 Ask: Verb:is
392,TN: 321 Ask: Verb:entered,TN: 308 Ask: Verb:entered,TN: 298 Ask: Verb:entered,TN: 311 Ask: Verb:entered,TN: 311 Ask: Verb:entered,TN: 311 Ask: Verb:entered,TN: 311 Ask: Verb:entered
393,TN: 322 Ask: Verb:be,TN: 309 Ask: Verb:be,TN: 299 Ask: Verb:be,TN: 312 Ask: Verb:be,TN: 312 Ask: Verb:be,TN: 312 Ask: Verb:be,TN: 312 Ask: Verb:be
394,TN: 323 Ask: Verb:win,TN: 310 Ask: Verb:win,TN: 300 Ask: Verb:win,TN: 313 Ask: Verb:win,TN: 313 Ask: Verb:win,TN: 313 Ask: Verb:win,TN: 313 Ask: Verb:win
395,TN: 324 Ask: Verb:appreciate,TN: 311 Ask: Verb:appreciate,TN: 301 Ask: Verb:appreciate,TN: 314 Ask: Verb:appreciate,TN: 314 Ask: Verb:appreciate,TN: 314 Ask: Verb:appreciate,TN: 314 Ask: Verb:appreciate
396,FN: 63 Ask: Verb:contribute,FN: 52 Ask: Verb:contribute,FN: 34 Ask: Verb:contribute,FN: 39 Ask: Verb:contribute,FN: 38 Ask: Verb:contribute,FN: 38 Ask: Verb:contribute,FN: 38 Ask: Verb:contribute
397,TN: 325 Ask: Verb:thank,TN: 312 Ask: Verb:thank,TN: 302 Ask: Verb:thank,TN: 315 Ask: Verb:thank,TN: 315 Ask: Verb:thank,TN: 315 Ask: Verb:thank,TN: 315 Ask: Verb:thank
398,TN: 326 Ask: Verb:aiFuture.com,TN: 313 Ask: Verb:aiFuture.com,TN: 303 Ask: Verb:aiFuture.com,TN: 316 Ask: Verb:aiFuture.com,TN: 316 Ask: Verb:aiFuture.com,TN: 316 Ask: Verb:aiFuture.com,TN: 316 Ask: Verb:aiFuture.com
399,TN: 327 Ask: Verb:avenue,TN: 314 Ask: Verb:avenue,TN: 304 Ask: Verb:avenue,TN: 317 Ask: Verb:avenue,TN: 317 Ask: Verb:avenue,TN: 317 Ask: Verb:avenue,TN: 317 Ask: Verb:avenue
400,FN: 64 Ask: Verb:fax,FN: 53 Ask: Verb:fax,FN: 35 Ask: Verb:fax,FN: 40 Ask: Verb:fax,FN: 39 Ask: Verb:fax,FN: 39 Ask: Verb:fax,FN: 39 Ask: Verb:fax
401,TN: 328 Ask: Verb:is,TN: 315 Ask: Verb:is,TN: 305 Ask: Verb:is,TN: 318 Ask: Verb:is,TN: 318 Ask: Verb:is,TN: 318 Ask: Verb:is,TN: 318 Ask: Verb:is
402,TN: 329 Ask: Verb:being,TN: 316 Ask: Verb:being,TN: 306 Ask: Verb:being,TN: 319 Ask: Verb:being,TN: 319 Ask: Verb:being,TN: 319 Ask: Verb:being,TN: 319 Ask: Verb:being
403,TN: 330 Ask: Verb:sent,FP: 26 Ask:GIVE Verb:sent,FP: 29 Ask:PERFORM Verb:sent,TN: 320 Ask: Verb:sent,TN: 320 Ask: Verb:sent,TN: 320 Ask: Verb:sent,TN: 320 Ask: Verb:sent
404,TN: 331 Ask: Verb:is,TN: 317 Ask: Verb:is,TN: 307 Ask: Verb:is,TN: 321 Ask: Verb:is,TN: 321 Ask: Verb:is,TN: 321 Ask: Verb:is,TN: 321 Ask: Verb:is
405,TN: 332 Ask: Verb:interest,TN: 318 Ask: Verb:interest,TN: 308 Ask: Verb:interest,TN: 322 Ask: Verb:interest,TN: 322 Ask: Verb:interest,TN: 322 Ask: Verb:interest,TN: 322 Ask: Verb:interest
406,TN: 333 Ask: Verb:please,TN: 319 Ask: Verb:please,TN: 309 Ask: Verb:please,TN: 323 Ask: Verb:please,TN: 323 Ask: Verb:please,TN: 323 Ask: Verb:please,TN: 323 Ask: Verb:please
407,TN: 334 Ask: Verb:apologize,TN: 320 Ask: Verb:apologize,TN: 310 Ask: Verb:apologize,TN: 324 Ask: Verb:apologize,TN: 324 Ask: Verb:apologize,TN: 324 Ask: Verb:apologize,TN: 324 Ask: Verb:apologize
408,TN: 335 Ask: Verb:is,TN: 321 Ask: Verb:is,TN: 311 Ask: Verb:is,TN: 325 Ask: Verb:is,TN: 325 Ask: Verb:is,TN: 325 Ask: Verb:is,TN: 325 Ask: Verb:is
409,TN: 336 Ask: Verb:have,TN: 322 Ask: Verb:have,TN: 312 Ask: Verb:have,TN: 326 Ask: Verb:have,TN: 326 Ask: Verb:have,TN: 326 Ask: Verb:have,TN: 326 Ask: Verb:have
410,TN: 337 Ask: Verb:caused,TN: 323 Ask: Verb:caused,TN: 313 Ask: Verb:caused,TN: 327 Ask: Verb:caused,TN: 327 Ask: Verb:caused,TN: 327 Ask: Verb:caused,TN: 327 Ask: Verb:caused
411,FN: 65 Ask: Verb:go,FN: 54 Ask: Verb:go,FN: 36 Ask: Verb:go,FN: 41 Ask: Verb:go,FN: 40 Ask: Verb:go,FN: 40 Ask: Verb:go,FN: 40 Ask: Verb:go
412,TN: 338 Ask: Verb:research,TN: 324 Ask: Verb:research,TN: 314 Ask: Verb:research,TN: 328 Ask: Verb:research,TN: 328 Ask: Verb:research,TN: 328 Ask: Verb:research,TN: 328 Ask: Verb:research
413,TN: 339 Ask: Verb:meeting,TN: 325 Ask: Verb:meeting,TN: 315 Ask: Verb:meeting,TN: 329 Ask: Verb:meeting,TN: 329 Ask: Verb:meeting,TN: 329 Ask: Verb:meeting,TN: 329 Ask: Verb:meeting
414,TN: 340 Ask: Verb:be,TN: 326 Ask: Verb:be,TN: 316 Ask: Verb:be,TN: 330 Ask: Verb:be,TN: 330 Ask: Verb:be,TN: 330 Ask: Verb:be,TN: 330 Ask: Verb:be
415,TN: 341 Ask: Verb:minutes,TN: 327 Ask: Verb:minutes,TN: 317 Ask: Verb:minutes,TN: 331 Ask: Verb:minutes,TN: 331 Ask: Verb:minutes,TN: 331 Ask: Verb:minutes,TN: 331 Ask: Verb:minutes
416,TN: 342 Ask: Verb:be,TN: 328 Ask: Verb:be,TN: 318 Ask: Verb:be,TN: 332 Ask: Verb:be,TN: 332 Ask: Verb:be,TN: 332 Ask: Verb:be,TN: 332 Ask: Verb:be
417,TN: 343 Ask: Verb:please,TN: 329 Ask: Verb:please,TN: 319 Ask: Verb:please,TN: 333 Ask: Verb:please,TN: 333 Ask: Verb:please,TN: 333 Ask: Verb:please,TN: 333 Ask: Verb:please
418,FN: 66 Ask: Verb:schedule,FN: 55 Ask: Verb:schedule,FN: 37 Ask: Verb:schedule,FN: 42 Ask: Verb:schedule,FN: 41 Ask: Verb:schedule,FN: 41 Ask: Verb:schedule,FN: 41 Ask: Verb:schedule
419,TN: 344 Ask: Verb:thanks,TN: 330 Ask: Verb:thanks,TN: 320 Ask: Verb:thanks,TN: 334 Ask: Verb:thanks,TN: 334 Ask: Verb:thanks,TN: 334 Ask: Verb:thanks,TN: 334 Ask: Verb:thanks
420,TN: 345 Ask: Verb:ready,TN: 331 Ask: Verb:ready,TN: 321 Ask: Verb:ready,TN: 335 Ask: Verb:ready,TN: 335 Ask: Verb:ready,TN: 335 Ask: Verb:ready,TN: 335 Ask: Verb:ready
421,TN: 346 Ask: Verb:has,TN: 332 Ask: Verb:has,TN: 322 Ask: Verb:has,TN: 336 Ask: Verb:has,TN: 336 Ask: Verb:has,TN: 336 Ask: Verb:has,TN: 336 Ask: Verb:has
422,TN: 347 Ask: Verb:found,TN: 333 Ask: Verb:found,FP: 30 Ask:PERFORM Verb:found,TN: 337 Ask: Verb:found,TN: 337 Ask: Verb:found,TN: 337 Ask: Verb:found,TN: 337 Ask: Verb:found
423,TN: 348 Ask: Verb:is,TN: 334 Ask: Verb:is,TN: 323 Ask: Verb:is,TN: 338 Ask: Verb:is,TN: 338 Ask: Verb:is,TN: 338 Ask: Verb:is,TN: 338 Ask: Verb:is
424,TN: 349 Ask: Verb:prescribed,TN: 335 Ask: Verb:prescribed,TN: 324 Ask: Verb:prescribed,TN: 339 Ask: Verb:prescribed,TN: 339 Ask: Verb:prescribed,TN: 339 Ask: Verb:prescribed,TN: 339 Ask: Verb:prescribed
425,TN: 350 Ask: Verb:sleeping,TN: 336 Ask: Verb:sleeping,TN: 325 Ask: Verb:sleeping,TN: 340 Ask: Verb:sleeping,TN: 340 Ask: Verb:sleeping,TN: 340 Ask: Verb:sleeping,TN: 340 Ask: Verb:sleeping
426,FN: 67 Ask: Verb:find,FN: 56 Ask: Verb:find,TP: 34 Ask:PERFORM Verb:find,TP: 29 Ask:PERFORM Verb:find,TP: 30 Ask:PERFORM Verb:find,TP: 30 Ask:PERFORM Verb:find,TP: 30 Ask:PERFORM Verb:find
427,FN: 68 Ask: Verb:contact,FN: 57 Ask: Verb:contact,FN: 38 Ask: Verb:contact,FN: 43 Ask: Verb:contact,FN: 42 Ask: Verb:contact,FN: 42 Ask: Verb:contact,FN: 42 Ask: Verb:contact
428,TN: 351 Ask: Verb:one,TN: 337 Ask: Verb:one,TN: 326 Ask: Verb:one,TN: 341 Ask: Verb:one,TN: 341 Ask: Verb:one,TN: 341 Ask: Verb:one,TN: 341 Ask: Verb:one
429,TN: 352 Ask: Verb:three,TN: 338 Ask: Verb:three,TN: 327 Ask: Verb:three,TN: 342 Ask: Verb:three,TN: 342 Ask: Verb:three,TN: 342 Ask: Verb:three,TN: 342 Ask: Verb:three
430,TN: 353 Ask: Verb:grand,TN: 339 Ask: Verb:grand,TN: 328 Ask: Verb:grand,TN: 343 Ask: Verb:grand,TN: 343 Ask: Verb:grand,TN: 343 Ask: Verb:grand,TN: 343 Ask: Verb:grand
431,TN: 354 Ask: Verb:was,TN: 340 Ask: Verb:was,TN: 329 Ask: Verb:was,TN: 344 Ask: Verb:was,TN: 344 Ask: Verb:was,TN: 344 Ask: Verb:was,TN: 344 Ask: Verb:was
432,TN: 355 Ask: Verb:was,TN: 341 Ask: Verb:was,TN: 330 Ask: Verb:was,TN: 345 Ask: Verb:was,TN: 345 Ask: Verb:was,TN: 345 Ask: Verb:was,TN: 345 Ask: Verb:was
433,TN: 356 Ask: Verb:resented,TN: 342 Ask: Verb:resented,TN: 331 Ask: Verb:resented,TN: 346 Ask: Verb:resented,TN: 346 Ask: Verb:resented,TN: 346 Ask: Verb:resented,TN: 346 Ask: Verb:resented
434,TN: 357 Ask: Verb:supporting,TN: 343 Ask: Verb:supporting,FP: 31 Ask:PERFORM Verb:supporting,TN: 347 Ask: Verb:supporting,TN: 347 Ask: Verb:supporting,TN: 347 Ask: Verb:supporting,TN: 347 Ask: Verb:supporting
435,TN: 358 Ask: Verb:ranted,TN: 344 Ask: Verb:ranted,TN: 332 Ask: Verb:ranted,TN: 348 Ask: Verb:ranted,TN: 348 Ask: Verb:ranted,TN: 348 Ask: Verb:ranted,TN: 348 Ask: Verb:ranted
436,TN: 359 Ask: Verb:having,TN: 345 Ask: Verb:having,TN: 333 Ask: Verb:having,TN: 349 Ask: Verb:having,TN: 349 Ask: Verb:having,TN: 349 Ask: Verb:having,TN: 349 Ask: Verb:having
437,FP: 7 Ask:PERFORM Verb:do,TN: 346 Ask: Verb:do,TN: 334 Ask: Verb:do,TN: 350 Ask: Verb:do,TN: 350 Ask: Verb:do,TN: 350 Ask: Verb:do,TN: 350 Ask: Verb:do
438,TN: 360 Ask: Verb:known,TN: 347 Ask: Verb:known,TN: 335 Ask: Verb:known,TN: 351 Ask: Verb:known,TN: 351 Ask: Verb:known,TN: 351 Ask: Verb:known,TN: 351 Ask: Verb:known
439,TN: 361 Ask: Verb:ummmm,TN: 348 Ask: Verb:ummmm,TN: 336 Ask: Verb:ummmm,TN: 352 Ask: Verb:ummmm,TN: 352 Ask: Verb:ummmm,TN: 352 Ask: Verb:ummmm,TN: 352 Ask: Verb:ummmm
440,TN: 362 Ask: Verb:dump,TN: 349 Ask: Verb:dump,TN: 337 Ask: Verb:dump,TN: 353 Ask: Verb:dump,TN: 353 Ask: Verb:dump,TN: 353 Ask: Verb:dump,TN: 353 Ask: Verb:dump
441,TN: 363 Ask: Verb:drove,TN: 350 Ask: Verb:drove,TN: 338 Ask: Verb:drove,TN: 354 Ask: Verb:drove,TN: 354 Ask: Verb:drove,TN: 354 Ask: Verb:drove,TN: 354 Ask: Verb:drove
442,TN: 364 Ask: Verb:thought,TN: 351 Ask: Verb:thought,TN: 339 Ask: Verb:thought,TN: 355 Ask: Verb:thought,TN: 355 Ask: Verb:thought,TN: 355 Ask: Verb:thought,TN: 355 Ask: Verb:thought
443,TN: 365 Ask: Verb:about,TN: 352 Ask: Verb:about,TN: 340 Ask: Verb:about,TN: 356 Ask: Verb:about,TN: 356 Ask: Verb:about,TN: 356 Ask: Verb:about,TN: 356 Ask: Verb:about
