FRAMING RESULTS,,,,,,,
334,TN: 300 Framing: Verb:apply,TN: 298 Framing: Verb:apply,TN: 304 Framing: Verb:apply,TN: 304 Framing: Verb:apply,TN: 304 Framing: Verb:apply,TN: 304 Framing: Verb:apply,TN: 304 Framing: Verb:apply
335,TN: 301 Framing: Verb:enable,TN: 299 Framing: Verb:enable,TN: 305 Framing: Verb:enable,TN: 305 Framing: Verb:enable,TN: 305 Framing: Verb:enable,TN: 305 Framing: Verb:enable,TN: 305 Framing: Verb:enable
336,TN: 302 Framing: Verb:arranged,TN: 300 Framing: Verb:arranged,TN: 306 Framing: Verb:arranged,TN: 306 Framing: Verb:arranged,TN: 306 Framing: Verb:arranged,TN: 306 Framing: Verb:arranged,TN: 306 Framing: Verb:arranged
337,TN: 303 Framing: Verb:indicating,TN: 301 Framing: Verb:indicating,TN: 307 Framing: Verb:indicating,TN: 307 Framing: Verb:indicating,TN: 307 Framing: Verb:indicating,TN: 307 Framing: Verb:indicating,TN: 307 Framing: Verb:indicating
338,TN: 304 Framing: Verb:be,TN: 302 Framing: Verb:be,TN: 308 Framing: Verb:be,TN: 308 Framing: Verb:be,TN: 308 Framing: Verb:be,TN: 308 Framing: Verb:be,TN: 308 Framing: Verb:be
339,FN: 15 Framing: Verb:remitted,FN: 8 Framing: Verb:remitted,FN: 10 Framing: Verb:remitted,FN: 10 Framing: Verb:remitted,FN: 10 Framing: Verb:remitted,FN: 10 Framing: Verb:remitted,FN: 10 Framing: Verb:remitted
340,TN: 305 Framing: Verb:send,TN: 303 Framing: Verb:send,TN: 309 Framing: Verb:send,TN: 309 Framing: Verb:send,TN: 309 Framing: Verb:send,TN: 309 Framing: Verb:send,TN: 309 Framing: Verb:send
341,TN: 306 Framing: Verb:email,TN: 304 Framing: Verb:email,TN: 310 Framing: Verb:email,TN: 310 Framing: Verb:email,TN: 310 Framing: Verb:email,TN: 310 Framing: Verb:email,TN: 310 Framing: Verb:email
342,TN: 307 Framing: Verb:bring,TN: 305 Framing: Verb:bring,TN: 311 Framing: Verb:bring,TN: 311 Framing: Verb:bring,TN: 311 Framing: Verb:bring,TN: 311 Framing: Verb:bring,TN: 311 Framing: Verb:bring
343,TN: 308 Framing: Verb:is,TN: 306 Framing: Verb:is,TN: 312 Framing: Verb:is,TN: 312 Framing: Verb:is,TN: 312 Framing: Verb:is,TN: 312 Framing: Verb:is,TN: 312 Framing: Verb:is
344,TN: 309 Framing: Verb:entertain,FP: 17 Framing:LOSE Verb:entertain,TN: 313 Framing: Verb:entertain,TN: 313 Framing: Verb:entertain,TN: 313 Framing: Verb:entertain,TN: 313 Framing: Verb:entertain,TN: 313 Framing: Verb:entertain
345,TN: 310 Framing: Verb:required,TN: 307 Framing: Verb:required,TN: 314 Framing: Verb:required,TN: 314 Framing: Verb:required,TN: 314 Framing: Verb:required,TN: 314 Framing: Verb:required,TN: 314 Framing: Verb:required
346,FP: 12 Framing:GAIN Verb:have,TN: 308 Framing: Verb:have,TN: 315 Framing: Verb:have,TN: 315 Framing: Verb:have,TN: 315 Framing: Verb:have,TN: 315 Framing: Verb:have,TN: 315 Framing: Verb:have
347,TN: 311 Framing: Verb:been,TN: 309 Framing: Verb:been,TN: 316 Framing: Verb:been,TN: 316 Framing: Verb:been,TN: 316 Framing: Verb:been,TN: 316 Framing: Verb:been,TN: 316 Framing: Verb:been
348,FP: 13 Framing:GAIN Verb:made,TN: 310 Framing: Verb:made,TN: 317 Framing: Verb:made,TN: 317 Framing: Verb:made,TN: 317 Framing: Verb:made,TN: 317 Framing: Verb:made,TN: 317 Framing: Verb:made
349,TN: 312 Framing: Verb:entertain,FP: 18 Framing:LOSE Verb:entertain,TN: 318 Framing: Verb:entertain,TN: 318 Framing: Verb:entertain,TN: 318 Framing: Verb:entertain,TN: 318 Framing: Verb:entertain,TN: 318 Framing: Verb:entertain
350,FP: 14 Framing:LOSE Verb:fail,TN: 311 Framing: Verb:fail,TN: 319 Framing: Verb:fail,TN: 319 Framing: Verb:fail,TN: 319 Framing: Verb:fail,TN: 319 Framing: Verb:fail,TN: 319 Framing: Verb:fail
351,TN: 313 Framing: Verb:bring,TN: 312 Framing: Verb:bring,TN: 320 Framing: Verb:bring,TN: 320 Framing: Verb:bring,TN: 320 Framing: Verb:bring,TN: 320 Framing: Verb:bring,TN: 320 Framing: Verb:bring
352,TN: 314 Framing: Verb:is,TN: 313 Framing: Verb:is,TN: 321 Framing: Verb:is,TN: 321 Framing: Verb:is,TN: 321 Framing: Verb:is,TN: 321 Framing: Verb:is,TN: 321 Framing: Verb:is
353,TN: 315 Framing: Verb:required,TN: 314 Framing: Verb:required,TN: 322 Framing: Verb:required,TN: 322 Framing: Verb:required,TN: 322 Framing: Verb:required,TN: 322 Framing: Verb:required,TN: 322 Framing: Verb:required
354,FP: 15 Framing:GAIN Verb:have,TN: 315 Framing: Verb:have,TN: 323 Framing: Verb:have,TN: 323 Framing: Verb:have,TN: 323 Framing: Verb:have,TN: 323 Framing: Verb:have,TN: 323 Framing: Verb:have
355,TN: 316 Framing: Verb:been,TN: 316 Framing: Verb:been,TN: 324 Framing: Verb:been,TN: 324 Framing: Verb:been,TN: 324 Framing: Verb:been,TN: 324 Framing: Verb:been,TN: 324 Framing: Verb:been
356,FP: 16 Framing:GAIN Verb:made,TN: 317 Framing: Verb:made,TN: 325 Framing: Verb:made,TN: 325 Framing: Verb:made,TN: 325 Framing: Verb:made,TN: 325 Framing: Verb:made,TN: 325 Framing: Verb:made
357,TN: 317 Framing: Verb:please,FP: 19 Framing:LOSE Verb:please,TN: 326 Framing: Verb:please,TN: 326 Framing: Verb:please,TN: 326 Framing: Verb:please,TN: 326 Framing: Verb:please,TN: 326 Framing: Verb:please
358,TN: 318 Framing: Verb:treat,TN: 318 Framing: Verb:treat,TN: 327 Framing: Verb:treat,TN: 327 Framing: Verb:treat,TN: 327 Framing: Verb:treat,TN: 327 Framing: Verb:treat,TN: 327 Framing: Verb:treat
359,TN: 319 Framing: Verb:contact,TN: 319 Framing: Verb:contact,TN: 328 Framing: Verb:contact,TN: 328 Framing: Verb:contact,TN: 328 Framing: Verb:contact,TN: 328 Framing: Verb:contact,TN: 328 Framing: Verb:contact
360,TN: 320 Framing: Verb:receive,TN: 320 Framing: Verb:receive,TN: 329 Framing: Verb:receive,TN: 329 Framing: Verb:receive,TN: 329 Framing: Verb:receive,TN: 329 Framing: Verb:receive,TN: 329 Framing: Verb:receive
361,TN: 321 Framing: Verb:sure,TN: 321 Framing: Verb:sure,TN: 330 Framing: Verb:sure,TN: 330 Framing: Verb:sure,TN: 330 Framing: Verb:sure,TN: 330 Framing: Verb:sure,TN: 330 Framing: Verb:sure
362,TN: 322 Framing: Verb:receive,TN: 322 Framing: Verb:receive,TN: 331 Framing: Verb:receive,TN: 331 Framing: Verb:receive,TN: 331 Framing: Verb:receive,TN: 331 Framing: Verb:receive,TN: 331 Framing: Verb:receive
363,TN: 323 Framing: Verb:keep,FP: 20 Framing:GAIN Verb:keep,FP: 8 Framing:GAIN Verb:keep,FP: 8 Framing:GAIN Verb:keep,FP: 8 Framing:GAIN Verb:keep,FP: 8 Framing:GAIN Verb:keep,FP: 8 Framing:GAIN Verb:keep
364,TN: 324 Framing: Verb:provide,TN: 323 Framing: Verb:provide,TN: 332 Framing: Verb:provide,TN: 332 Framing: Verb:provide,TN: 332 Framing: Verb:provide,TN: 332 Framing: Verb:provide,TN: 332 Framing: Verb:provide
365,TN: 325 Framing: Verb:disclose,TN: 324 Framing: Verb:disclose,TN: 333 Framing: Verb:disclose,TN: 333 Framing: Verb:disclose,TN: 333 Framing: Verb:disclose,TN: 333 Framing: Verb:disclose,TN: 333 Framing: Verb:disclose
366,TN: 326 Framing: Verb:is,TN: 325 Framing: Verb:is,TN: 334 Framing: Verb:is,TN: 334 Framing: Verb:is,TN: 334 Framing: Verb:is,TN: 334 Framing: Verb:is,TN: 334 Framing: Verb:is
367,TN: 327 Framing: Verb:hear,TN: 326 Framing: Verb:hear,TN: 335 Framing: Verb:hear,TN: 335 Framing: Verb:hear,TN: 335 Framing: Verb:hear,TN: 335 Framing: Verb:hear,TN: 335 Framing: Verb:hear
368,TN: 328 Framing: Verb:am,TN: 327 Framing: Verb:am,TN: 336 Framing: Verb:am,TN: 336 Framing: Verb:am,TN: 336 Framing: Verb:am,TN: 336 Framing: Verb:am,TN: 336 Framing: Verb:am
369,TN: 329 Framing: Verb:reply,TN: 328 Framing: Verb:reply,TN: 337 Framing: Verb:reply,TN: 337 Framing: Verb:reply,TN: 337 Framing: Verb:reply,TN: 337 Framing: Verb:reply,TN: 337 Framing: Verb:reply
370,TN: 330 Framing: Verb:name,TN: 329 Framing: Verb:name,TN: 338 Framing: Verb:name,TN: 338 Framing: Verb:name,TN: 338 Framing: Verb:name,TN: 338 Framing: Verb:name,TN: 338 Framing: Verb:name
371,TN: 331 Framing: Verb:address,TN: 330 Framing: Verb:address,TN: 339 Framing: Verb:address,TN: 339 Framing: Verb:address,TN: 339 Framing: Verb:address,TN: 339 Framing: Verb:address,TN: 339 Framing: Verb:address
372,TN: 332 Framing: Verb:country,TN: 331 Framing: Verb:country,TN: 340 Framing: Verb:country,TN: 340 Framing: Verb:country,TN: 340 Framing: Verb:country,TN: 340 Framing: Verb:country,TN: 340 Framing: Verb:country
373,TN: 333 Framing: Verb:city,TN: 332 Framing: Verb:city,TN: 341 Framing: Verb:city,TN: 341 Framing: Verb:city,TN: 341 Framing: Verb:city,TN: 341 Framing: Verb:city,TN: 341 Framing: Verb:city
374,TN: 334 Framing: Verb:telephone,TN: 333 Framing: Verb:telephone,TN: 342 Framing: Verb:telephone,TN: 342 Framing: Verb:telephone,TN: 342 Framing: Verb:telephone,TN: 342 Framing: Verb:telephone,TN: 342 Framing: Verb:telephone
375,TN: 335 Framing: Verb:occupation,TN: 334 Framing: Verb:occupation,TN: 343 Framing: Verb:occupation,TN: 343 Framing: Verb:occupation,TN: 343 Framing: Verb:occupation,TN: 343 Framing: Verb:occupation,TN: 343 Framing: Verb:occupation
376,TN: 336 Framing: Verb:age,TN: 335 Framing: Verb:age,TN: 344 Framing: Verb:age,TN: 344 Framing: Verb:age,TN: 344 Framing: Verb:age,TN: 344 Framing: Verb:age,TN: 344 Framing: Verb:age
377,TN: 337 Framing: Verb:sex,TN: 336 Framing: Verb:sex,TN: 345 Framing: Verb:sex,TN: 345 Framing: Verb:sex,TN: 345 Framing: Verb:sex,TN: 345 Framing: Verb:sex,TN: 345 Framing: Verb:sex
378,TN: 338 Framing: Verb:expect,TN: 337 Framing: Verb:expect,TN: 346 Framing: Verb:expect,TN: 346 Framing: Verb:expect,TN: 346 Framing: Verb:expect,TN: 346 Framing: Verb:expect,TN: 346 Framing: Verb:expect
379,TN: 339 Framing: Verb:is,TN: 338 Framing: Verb:is,TN: 347 Framing: Verb:is,TN: 347 Framing: Verb:is,TN: 347 Framing: Verb:is,TN: 347 Framing: Verb:is,TN: 347 Framing: Verb:is
380,TN: 340 Framing: Verb:yours,TN: 339 Framing: Verb:yours,TN: 348 Framing: Verb:yours,TN: 348 Framing: Verb:yours,TN: 348 Framing: Verb:yours,TN: 348 Framing: Verb:yours,TN: 348 Framing: Verb:yours
381,TN: 341 Framing: Verb:vqex7,TN: 340 Framing: Verb:vqex7,TN: 349 Framing: Verb:vqex7,TN: 349 Framing: Verb:vqex7,TN: 349 Framing: Verb:vqex7,TN: 349 Framing: Verb:vqex7,TN: 349 Framing: Verb:vqex7
382,FP: 17 Framing:GAIN Verb:have,TN: 341 Framing: Verb:have,TN: 350 Framing: Verb:have,TN: 350 Framing: Verb:have,TN: 350 Framing: Verb:have,TN: 350 Framing: Verb:have,TN: 350 Framing: Verb:have
383,TN: 342 Framing: Verb:vqex7,TN: 342 Framing: Verb:vqex7,TN: 351 Framing: Verb:vqex7,TN: 351 Framing: Verb:vqex7,TN: 351 Framing: Verb:vqex7,TN: 351 Framing: Verb:vqex7,TN: 351 Framing: Verb:vqex7
384,TN: 343 Framing: Verb:businessmen,TN: 343 Framing: Verb:businessmen,TN: 352 Framing: Verb:businessmen,TN: 352 Framing: Verb:businessmen,TN: 352 Framing: Verb:businessmen,TN: 352 Framing: Verb:businessmen,TN: 352 Framing: Verb:businessmen
385,TN: 344 Framing: Verb:vqex7,TN: 344 Framing: Verb:vqex7,TN: 353 Framing: Verb:vqex7,TN: 353 Framing: Verb:vqex7,TN: 353 Framing: Verb:vqex7,TN: 353 Framing: Verb:vqex7,TN: 353 Framing: Verb:vqex7
386,TN: 345 Framing: Verb:contacts,TN: 345 Framing: Verb:contacts,TN: 354 Framing: Verb:contacts,TN: 354 Framing: Verb:contacts,TN: 354 Framing: Verb:contacts,TN: 354 Framing: Verb:contacts,TN: 354 Framing: Verb:contacts
387,TN: 346 Framing: Verb:vqex7,TN: 346 Framing: Verb:vqex7,TN: 355 Framing: Verb:vqex7,TN: 355 Framing: Verb:vqex7,TN: 355 Framing: Verb:vqex7,TN: 355 Framing: Verb:vqex7,TN: 355 Framing: Verb:vqex7
388,TN: 347 Framing: Verb:send,TN: 347 Framing: Verb:send,TN: 356 Framing: Verb:send,TN: 356 Framing: Verb:send,TN: 356 Framing: Verb:send,TN: 356 Framing: Verb:send,TN: 356 Framing: Verb:send
389,TN: 348 Framing: Verb:colleague,TN: 348 Framing: Verb:colleague,TN: 357 Framing: Verb:colleague,TN: 357 Framing: Verb:colleague,TN: 357 Framing: Verb:colleague,TN: 357 Framing: Verb:colleague,TN: 357 Framing: Verb:colleague
390,TN: 349 Framing: Verb:conducting,TN: 349 Framing: Verb:conducting,TN: 358 Framing: Verb:conducting,TN: 358 Framing: Verb:conducting,TN: 358 Framing: Verb:conducting,TN: 358 Framing: Verb:conducting,TN: 358 Framing: Verb:conducting
391,TN: 350 Framing: Verb:is,TN: 350 Framing: Verb:is,TN: 359 Framing: Verb:is,TN: 359 Framing: Verb:is,TN: 359 Framing: Verb:is,TN: 359 Framing: Verb:is,TN: 359 Framing: Verb:is
392,TN: 351 Framing: Verb:entered,TN: 351 Framing: Verb:entered,TN: 360 Framing: Verb:entered,TN: 360 Framing: Verb:entered,TN: 360 Framing: Verb:entered,TN: 360 Framing: Verb:entered,TN: 360 Framing: Verb:entered
393,TN: 352 Framing: Verb:be,TN: 352 Framing: Verb:be,TN: 361 Framing: Verb:be,TN: 361 Framing: Verb:be,TN: 361 Framing: Verb:be,TN: 361 Framing: Verb:be,TN: 361 Framing: Verb:be
394,FN: 16 Framing: Verb:win,TP: 14 Framing:GAIN Verb:win,TP: 15 Framing:GAIN Verb:win,TP: 15 Framing:GAIN Verb:win,TP: 15 Framing:GAIN Verb:win,TP: 15 Framing:GAIN Verb:win,TP: 15 Framing:GAIN Verb:win
395,TN: 353 Framing: Verb:appreciate,FP: 21 Framing:LOSE Verb:appreciate,TN: 362 Framing: Verb:appreciate,TN: 362 Framing: Verb:appreciate,TN: 362 Framing: Verb:appreciate,TN: 362 Framing: Verb:appreciate,TN: 362 Framing: Verb:appreciate
396,TN: 354 Framing: Verb:contribute,TN: 353 Framing: Verb:contribute,TN: 363 Framing: Verb:contribute,TN: 363 Framing: Verb:contribute,TN: 363 Framing: Verb:contribute,TN: 363 Framing: Verb:contribute,TN: 363 Framing: Verb:contribute
397,TN: 355 Framing: Verb:thank,TN: 354 Framing: Verb:thank,TN: 364 Framing: Verb:thank,TN: 364 Framing: Verb:thank,TN: 364 Framing: Verb:thank,TN: 364 Framing: Verb:thank,TN: 364 Framing: Verb:thank
398,TN: 356 Framing: Verb:aiFuture.com,TN: 355 Framing: Verb:aiFuture.com,TN: 365 Framing: Verb:aiFuture.com,TN: 365 Framing: Verb:aiFuture.com,TN: 365 Framing: Verb:aiFuture.com,TN: 365 Framing: Verb:aiFuture.com,TN: 365 Framing: Verb:aiFuture.com
399,TN: 357 Framing: Verb:avenue,TN: 356 Framing: Verb:avenue,TN: 366 Framing: Verb:avenue,TN: 366 Framing: Verb:avenue,TN: 366 Framing: Verb:avenue,TN: 366 Framing: Verb:avenue,TN: 366 Framing: Verb:avenue
400,TN: 358 Framing: Verb:fax,TN: 357 Framing: Verb:fax,TN: 367 Framing: Verb:fax,TN: 367 Framing: Verb:fax,TN: 367 Framing: Verb:fax,TN: 367 Framing: Verb:fax,TN: 367 Framing: Verb:fax
401,TN: 359 Framing: Verb:is,TN: 358 Framing: Verb:is,TN: 368 Framing: Verb:is,TN: 368 Framing: Verb:is,TN: 368 Framing: Verb:is,TN: 368 Framing: Verb:is,TN: 368 Framing: Verb:is
402,TN: 360 Framing: Verb:being,TN: 359 Framing: Verb:being,TN: 369 Framing: Verb:being,TN: 369 Framing: Verb:being,TN: 369 Framing: Verb:being,TN: 369 Framing: Verb:being,TN: 369 Framing: Verb:being
403,TN: 361 Framing: Verb:sent,TN: 360 Framing: Verb:sent,TN: 370 Framing: Verb:sent,TN: 370 Framing: Verb:sent,TN: 370 Framing: Verb:sent,TN: 370 Framing: Verb:sent,TN: 370 Framing: Verb:sent
404,TN: 362 Framing: Verb:is,TN: 361 Framing: Verb:is,TN: 371 Framing: Verb:is,TN: 371 Framing: Verb:is,TN: 371 Framing: Verb:is,TN: 371 Framing: Verb:is,TN: 371 Framing: Verb:is
405,TN: 363 Framing: Verb:interest,FP: 22 Framing:LOSE Verb:interest,TN: 372 Framing: Verb:interest,TN: 372 Framing: Verb:interest,TN: 372 Framing: Verb:interest,TN: 372 Framing: Verb:interest,TN: 372 Framing: Verb:interest
406,TN: 364 Framing: Verb:please,FP: 23 Framing:LOSE Verb:please,TN: 373 Framing: Verb:please,TN: 373 Framing: Verb:please,TN: 373 Framing: Verb:please,TN: 373 Framing: Verb:please,TN: 373 Framing: Verb:please
407,TN: 365 Framing: Verb:apologize,TN: 362 Framing: Verb:apologize,TN: 374 Framing: Verb:apologize,TN: 374 Framing: Verb:apologize,TN: 374 Framing: Verb:apologize,TN: 374 Framing: Verb:apologize,TN: 374 Framing: Verb:apologize
408,TN: 366 Framing: Verb:is,TN: 363 Framing: Verb:is,TN: 375 Framing: Verb:is,TN: 375 Framing: Verb:is,TN: 375 Framing: Verb:is,TN: 375 Framing: Verb:is,TN: 375 Framing: Verb:is
409,FP: 18 Framing:GAIN Verb:have,TN: 364 Framing: Verb:have,TN: 376 Framing: Verb:have,TN: 376 Framing: Verb:have,TN: 376 Framing: Verb:have,TN: 376 Framing: Verb:have,TN: 376 Framing: Verb:have
410,TN: 367 Framing: Verb:caused,TN: 365 Framing: Verb:caused,TN: 377 Framing: Verb:caused,TN: 377 Framing: Verb:caused,TN: 377 Framing: Verb:caused,TN: 377 Framing: Verb:caused,TN: 377 Framing: Verb:caused
411,TN: 368 Framing: Verb:go,TN: 366 Framing: Verb:go,TN: 378 Framing: Verb:go,TN: 378 Framing: Verb:go,TN: 378 Framing: Verb:go,TN: 378 Framing: Verb:go,TN: 378 Framing: Verb:go
412,TN: 369 Framing: Verb:research,TN: 367 Framing: Verb:research,TN: 379 Framing: Verb:research,TN: 379 Framing: Verb:research,TN: 379 Framing: Verb:research,TN: 379 Framing: Verb:research,TN: 379 Framing: Verb:research
413,TN: 370 Framing: Verb:meeting,TN: 368 Framing: Verb:meeting,TN: 380 Framing: Verb:meeting,TN: 380 Framing: Verb:meeting,TN: 380 Framing: Verb:meeting,TN: 380 Framing: Verb:meeting,TN: 380 Framing: Verb:meeting
414,TN: 371 Framing: Verb:be,TN: 369 Framing: Verb:be,TN: 381 Framing: Verb:be,TN: 381 Framing: Verb:be,TN: 381 Framing: Verb:be,TN: 381 Framing: Verb:be,TN: 381 Framing: Verb:be
415,TN: 372 Framing: Verb:minutes,TN: 370 Framing: Verb:minutes,TN: 382 Framing: Verb:minutes,TN: 382 Framing: Verb:minutes,TN: 382 Framing: Verb:minutes,TN: 382 Framing: Verb:minutes,TN: 382 Framing: Verb:minutes
416,TN: 373 Framing: Verb:be,TN: 371 Framing: Verb:be,TN: 383 Framing: Verb:be,TN: 383 Framing: Verb:be,TN: 383 Framing: Verb:be,TN: 383 Framing: Verb:be,TN: 383 Framing: Verb:be
417,TN: 374 Framing: Verb:please,FP: 24 Framing:LOSE Verb:please,TN: 384 Framing: Verb:please,TN: 384 Framing: Verb:please,TN: 384 Framing: Verb:please,TN: 384 Framing: Verb:please,TN: 384 Framing: Verb:please
418,TN: 375 Framing: Verb:schedule,TN: 372 Framing: Verb:schedule,TN: 385 Framing: Verb:schedule,TN: 385 Framing: Verb:schedule,TN: 385 Framing: Verb:schedule,TN: 385 Framing: Verb:schedule,TN: 385 Framing: Verb:schedule
419,TN: 376 Framing: Verb:thanks,TN: 373 Framing: Verb:thanks,TN: 386 Framing: Verb:thanks,TN: 386 Framing: Verb:thanks,TN: 386 Framing: Verb:thanks,TN: 386 Framing: Verb:thanks,TN: 386 Framing: Verb:thanks
420,TN: 377 Framing: Verb:ready,TN: 374 Framing: Verb:ready,TN: 387 Framing: Verb:ready,TN: 387 Framing: Verb:ready,TN: 387 Framing: Verb:ready,TN: 387 Framing: Verb:ready,TN: 387 Framing: Verb:ready
421,FP: 19 Framing:GAIN Verb:has,TN: 375 Framing: Verb:has,TN: 388 Framing: Verb:has,TN: 388 Framing: Verb:has,TN: 388 Framing: Verb:has,TN: 388 Framing: Verb:has,TN: 388 Framing: Verb:has
422,TN: 378 Framing: Verb:found,FP: 25 Framing:GAIN Verb:found,TN: 389 Framing: Verb:found,TN: 389 Framing: Verb:found,TN: 389 Framing: Verb:found,TN: 389 Framing: Verb:found,TN: 389 Framing: Verb:found
423,TN: 379 Framing: Verb:is,TN: 376 Framing: Verb:is,TN: 390 Framing: Verb:is,TN: 390 Framing: Verb:is,TN: 390 Framing: Verb:is,TN: 390 Framing: Verb:is,TN: 390 Framing: Verb:is
424,TN: 380 Framing: Verb:prescribed,TN: 377 Framing: Verb:prescribed,TN: 391 Framing: Verb:prescribed,TN: 391 Framing: Verb:prescribed,TN: 391 Framing: Verb:prescribed,TN: 391 Framing: Verb:prescribed,TN: 391 Framing: Verb:prescribed
425,TN: 381 Framing: Verb:sleeping,TN: 378 Framing: Verb:sleeping,TN: 392 Framing: Verb:sleeping,TN: 392 Framing: Verb:sleeping,TN: 392 Framing: Verb:sleeping,TN: 392 Framing: Verb:sleeping,TN: 392 Framing: Verb:sleeping
426,TN: 382 Framing: Verb:find,FP: 26 Framing:GAIN Verb:find,TN: 393 Framing: Verb:find,TN: 393 Framing: Verb:find,TN: 393 Framing: Verb:find,TN: 393 Framing: Verb:find,TN: 393 Framing: Verb:find
427,TN: 383 Framing: Verb:contact,TN: 379 Framing: Verb:contact,TN: 394 Framing: Verb:contact,TN: 394 Framing: Verb:contact,TN: 394 Framing: Verb:contact,TN: 394 Framing: Verb:contact,TN: 394 Framing: Verb:contact
428,TN: 384 Framing: Verb:one,TN: 380 Framing: Verb:one,TN: 395 Framing: Verb:one,TN: 395 Framing: Verb:one,TN: 395 Framing: Verb:one,TN: 395 Framing: Verb:one,TN: 395 Framing: Verb:one
429,TN: 385 Framing: Verb:three,TN: 381 Framing: Verb:three,TN: 396 Framing: Verb:three,TN: 396 Framing: Verb:three,TN: 396 Framing: Verb:three,TN: 396 Framing: Verb:three,TN: 396 Framing: Verb:three
430,TN: 386 Framing: Verb:grand,TN: 382 Framing: Verb:grand,TN: 397 Framing: Verb:grand,TN: 397 Framing: Verb:grand,TN: 397 Framing: Verb:grand,TN: 397 Framing: Verb:grand,TN: 397 Framing: Verb:grand
431,TN: 387 Framing: Verb:was,TN: 383 Framing: Verb:was,TN: 398 Framing: Verb:was,TN: 398 Framing: Verb:was,TN: 398 Framing: Verb:was,TN: 398 Framing: Verb:was,TN: 398 Framing: Verb:was
432,TN: 388 Framing: Verb:was,TN: 384 Framing: Verb:was,TN: 399 Framing: Verb:was,TN: 399 Framing: Verb:was,TN: 399 Framing: Verb:was,TN: 399 Framing: Verb:was,TN: 399 Framing: Verb:was
433,TN: 389 Framing: Verb:resented,FP: 27 Framing:LOSE Verb:resented,FP: 9 Framing:LOSE Verb:resented,FP: 9 Framing:LOSE Verb:resented,FP: 9 Framing:LOSE Verb:resented,FP: 9 Framing:LOSE Verb:resented,FP: 9 Framing:LOSE Verb:resented
434,TN: 390 Framing: Verb:supporting,FP: 28 Framing:LOSE Verb:supporting,TN: 400 Framing: Verb:supporting,TN: 400 Framing: Verb:supporting,TN: 400 Framing: Verb:supporting,TN: 400 Framing: Verb:supporting,TN: 400 Framing: Verb:supporting
435,TN: 391 Framing: Verb:ranted,TN: 385 Framing: Verb:ranted,TN: 401 Framing: Verb:ranted,TN: 401 Framing: Verb:ranted,TN: 401 Framing: Verb:ranted,TN: 401 Framing: Verb:ranted,TN: 401 Framing: Verb:ranted
436,FP: 20 Framing:GAIN Verb:having,TN: 386 Framing: Verb:having,TN: 402 Framing: Verb:having,TN: 402 Framing: Verb:having,TN: 402 Framing: Verb:having,TN: 402 Framing: Verb:having,TN: 402 Framing: Verb:having
437,TN: 392 Framing: Verb:do,TN: 387 Framing: Verb:do,TN: 403 Framing: Verb:do,TN: 403 Framing: Verb:do,TN: 403 Framing: Verb:do,TN: 403 Framing: Verb:do,TN: 403 Framing: Verb:do
438,TN: 393 Framing: Verb:known,TN: 388 Framing: Verb:known,TN: 404 Framing: Verb:known,TN: 404 Framing: Verb:known,TN: 404 Framing: Verb:known,TN: 404 Framing: Verb:known,TN: 404 Framing: Verb:known
439,TN: 394 Framing: Verb:ummmm,TN: 389 Framing: Verb:ummmm,TN: 405 Framing: Verb:ummmm,TN: 405 Framing: Verb:ummmm,TN: 405 Framing: Verb:ummmm,TN: 405 Framing: Verb:ummmm,TN: 405 Framing: Verb:ummmm
440,TN: 395 Framing: Verb:dump,TN: 390 Framing: Verb:dump,TN: 406 Framing: Verb:dump,TN: 406 Framing: Verb:dump,TN: 406 Framing: Verb:dump,TN: 406 Framing: Verb:dump,TN: 406 Framing: Verb:dump
441,TN: 396 Framing: Verb:drove,TN: 391 Framing: Verb:drove,TN: 407 Framing: Verb:drove,TN: 407 Framing: Verb:drove,TN: 407 Framing: Verb:drove,TN: 407 Framing: Verb:drove,TN: 407 Framing: Verb:drove
442,TN: 397 Framing: Verb:thought,TN: 392 Framing: Verb:thought,TN: 408 Framing: Verb:thought,TN: 408 Framing: Verb:thought,TN: 408 Framing: Verb:thought,TN: 408 Framing: Verb:thought,TN: 408 Framing: Verb:thought
443,TN: 398 Framing: Verb:about,TN: 393 Framing: Verb:about,TN: 409 Framing: Verb:about,TN: 409 Framing: Verb:about,TN: 409 Framing: Verb:about,TN: 409 Framing: Verb:about,TN: 409 Framing: Verb:about
444,TN: 399 Framing: Verb:please,FP: 29 Framing:LOSE Verb:please,TN: 410 Framing: Verb:please,TN: 410 Framing: Verb:please,TN: 410 Framing: Verb:please,TN: 410 Framing: Verb:please,TN: 410 Framing: Verb:please
445,FP: 21 Framing:GAIN Verb:have,TN: 394 Framing: Verb:have,TN: 411 Framing: Verb:have,TN: 411 Framing: Verb:have,TN: 411 Framing: Verb:have,TN: 411 Framing: Verb:have,TN: 411 Framing: Verb:have
446,TN: 400 Framing: Verb:was,TN: 395 Framing: Verb:was,TN: 412 Framing: Verb:was,TN: 412 Framing: Verb:was,TN: 412 Framing: Verb:was,TN: 412 Framing: Verb:was,TN: 412 Framing: Verb:was
447,FP: 22 Framing:GAIN Verb:got,FP: 30 Framing:GAIN Verb:got,FP: 10 Framing:GAIN Verb:got,FP: 10 Framing:GAIN Verb:got,FP: 10 Framing:GAIN Verb:got,FP: 10 Framing:GAIN Verb:got,FP: 10 Framing:GAIN Verb:got
